1  1764.05	2.228867e+00	1.297634e-01	1.041423e+00	3.033539e+00	9.589933e-01	5.153679e-02	2.263671e-02	8.550227e-02	3.158745e+00	2.632785e+00	4.088240e+01	2.726309e-01	9.024354e+00	2.337430e+02	2.648019e+01	3.392813e+01	1.106253e+02	4.159813e+00	8.310439e+00	1.303471e+01	2.005072e+01	9.688348e+01	1.460353e-01	1.520193e-01	4.733810e-01	2.665791e-01	5.919927e-01	2.157234e+00	9.989881e+02	9.973259e+02	9.902559e-01	1.893640e+00	-2.535409e+00	2.687480e-01	2.014735e+00	-1.147293e+00	2.904561e-01	1.759693e+00	-2.144499e+00	2.232302e-01	1.826587e+00	-2.722059e+00	6.184307e-01	7.590042e+00	3.097869e-01	2.453625e-01	7.011514e+01	2.077060e+00	8.236370e-01	
6  1660.85	2.248758e+00	1.322824e-01	1.041003e+00	3.024263e+00	9.591330e-01	4.471368e-02	5.964168e-02	1.149412e-01	3.295463e+00	2.422622e+00	4.245644e+01	2.287095e-01	8.817392e+00	2.432172e+02	2.740293e+01	3.257028e+01	1.081771e+02	4.824776e+00	8.130294e+00	1.315206e+01	2.016843e+01	9.660478e+01	1.473172e-01	1.538733e-01	4.813837e-01	2.682384e-01	5.920802e-01	2.158066e+00	9.990568e+02	9.973736e+02	9.904958e-01	1.924020e+00	-2.539682e+00	2.722678e-01	2.035863e+00	-1.121194e+00	2.925538e-01	1.784640e+00	-2.133582e+00	2.223398e-01	1.848478e+00	-2.771749e+00	6.284715e-01	6.862869e+00	2.988406e-01	2.454400e-01	7.211394e+01	2.057883e+00	8.147298e-01	
7  1656.49	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	4.292859e+01	2.261494e-01	8.843570e+00	2.448321e+02	2.760218e+01	3.262268e+01	1.077868e+02	4.871123e+00	8.059177e+00	1.318587e+01	2.028491e+01	9.678484e+01	1.482092e-01	1.536663e-01	4.845568e-01	2.676789e-01	5.920140e-01	2.166433e+00	9.990702e+02	9.973909e+02	9.913878e-01	1.928073e+00	-2.544881e+00	2.650661e-01	2.040992e+00	-1.103837e+00	2.902636e-01	1.789287e+00	-2.118594e+00	2.194110e-01	1.855632e+00	-2.786082e+00	6.300398e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
8  1659.38	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	4.322856e+01	1.824509e-01	8.520670e+00	2.486710e+02	3.292777e+01	3.514188e+01	1.071822e+02	4.288076e+00	7.962759e+00	1.291718e+01	2.043664e+01	9.863821e+01	1.246538e-01	1.517666e-01	4.484457e-01	2.903864e-01	6.321223e-01	2.238094e+00	9.985007e+02	9.971241e+02	9.918025e-01	1.928138e+00	-2.549710e+00	2.644730e-01	2.037800e+00	-1.111144e+00	2.875857e-01	1.790130e+00	-2.077786e+00	2.152945e-01	1.858606e+00	-2.704956e+00	6.274273e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
1  1656.76	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	3.674668e+01	2.588754e-01	7.320039e+00	2.427441e+02	3.147739e+01	3.222103e+01	1.139770e+02	5.071357e+00	7.570360e+00	1.300474e+01	2.052713e+01	1.000981e+02	1.277220e-01	1.533786e-01	4.250609e-01	2.744179e-01	6.808213e-01	2.227736e+00	9.984081e+02	9.969638e+02	9.911109e-01	1.928331e+00	-2.525741e+00	2.584444e-01	2.038531e+00	-1.097784e+00	2.897168e-01	1.789112e+00	-2.109173e+00	2.139437e-01	1.859159e+00	-2.729755e+00	6.296659e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
1  1656.8	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	3.723243e+01	2.420718e-01	7.000345e+00	2.513680e+02	3.254776e+01	3.358948e+01	1.138225e+02	4.374416e+00	7.489909e+00	1.329544e+01	1.980681e+01	9.946876e+01	1.280102e-01	1.396272e-01	4.096187e-01	2.378645e-01	6.349821e-01	2.122261e+00	9.983712e+02	9.970572e+02	9.908988e-01	1.928884e+00	-2.521995e+00	2.587393e-01	2.039989e+00	-1.074849e+00	2.876014e-01	1.789382e+00	-2.110860e+00	2.145341e-01	1.859510e+00	-2.721683e+00	6.293117e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
4  1656.6	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	3.586421e+01	2.934630e-01	7.133574e+00	2.497674e+02	3.231569e+01	3.518709e+01	1.164903e+02	5.121521e+00	8.620647e+00	1.271448e+01	1.956437e+01	9.983964e+01	1.520151e-01	1.435238e-01	4.043254e-01	2.571531e-01	6.625485e-01	2.039804e+00	9.988100e+02	9.972876e+02	9.908617e-01	1.927967e+00	-2.536257e+00	2.599113e-01	2.040896e+00	-1.102921e+00	2.959736e-01	1.789522e+00	-2.109983e+00	2.149961e-01	1.856374e+00	-2.737245e+00	6.323062e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
1  1658.43	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	3.513770e+01	3.018630e-01	6.904799e+00	2.475426e+02	3.262091e+01	3.428650e+01	1.152084e+02	5.677735e+00	1.000956e+01	1.335361e+01	2.043104e+01	1.031210e+02	1.521649e-01	1.640094e-01	4.108908e-01	2.742799e-01	7.191330e-01	1.951770e+00	9.985988e+02	9.976143e+02	9.913170e-01	1.927542e+00	-2.537744e+00	2.582115e-01	2.039991e+00	-1.103947e+00	3.085143e-01	1.789248e+00	-2.112115e+00	2.141767e-01	1.858086e+00	-2.689154e+00	6.292931e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
5  1660.36	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	3.540566e+01	2.419464e-01	7.846146e+00	2.330443e+02	2.300922e+01	3.208660e+01	1.161101e+02	5.346546e+00	1.090145e+01	1.454866e+01	2.012279e+01	1.027325e+02	1.645495e-01	1.813203e-01	3.908743e-01	3.002925e-01	7.234570e-01	1.982176e+00	9.989132e+02	9.978384e+02	9.913978e-01	1.926693e+00	-2.536277e+00	2.578249e-01	2.039977e+00	-1.101274e+00	3.131761e-01	1.788980e+00	-2.119256e+00	2.181972e-01	1.857751e+00	-2.744545e+00	6.284104e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
3  1659.26	2.253657e+00	1.324499e-01	1.041167e+00	3.026847e+00	9.582548e-01	4.444603e-02	7.723736e-02	1.148549e-01	3.258744e+00	2.068259e+00	4.019939e+01	1.889257e-01	7.081004e+00	2.362826e+02	2.760960e+01	3.055568e+01	1.108641e+02	4.833061e+00	1.221503e+01	1.494445e+01	2.130023e+01	1.023910e+02	1.661208e-01	1.856117e-01	3.546926e-01	2.899004e-01	7.112836e-01	2.075388e+00	9.988421e+02	9.980140e+02	9.917703e-01	1.928248e+00	-2.513978e+00	2.617273e-01	2.039167e+00	-1.084199e+00	3.069595e-01	1.788765e+00	-2.107414e+00	2.158899e-01	1.858160e+00	-2.731601e+00	6.291408e-01	6.830582e+00	2.960927e-01	2.454575e-01	7.254232e+01	2.063207e+00	8.119649e-01	
